path,class,label,Devanagari
C:\Users\Ashim\Devnagari_dataset\7\Img_39.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_40.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_41.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_42.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_43.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_44.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_45.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_46.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_47.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_48.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_49.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_50.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_51.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_52.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_53.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_54.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_55.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_56.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_57.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_58.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_59.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_60.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_61.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_62.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_63.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_64.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_65.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_66.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_67.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_68.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_69.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_70.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_71.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_72.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_73.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_74.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_75.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_76.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_77.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_78.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_79.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_80.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_81.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_82.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_83.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_84.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_85.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_86.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_87.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_88.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_89.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_90.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_91.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_92.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_93.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_94.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_95.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_96.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_97.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_98.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_99.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_100.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_101.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_102.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_103.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_104.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_105.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_106.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_107.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_108.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_109.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_110.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_111.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_112.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_113.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_114.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_115.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_116.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_117.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_118.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_119.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_120.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_121.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_122.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_123.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_124.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_125.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_126.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_127.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_128.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_129.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_130.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_131.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_132.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_133.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_134.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_135.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_136.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_137.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_138.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_139.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_140.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_141.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_142.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_143.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_144.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_145.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_146.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_147.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_148.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_149.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_150.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_151.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_152.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_153.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_154.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_155.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_156.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_157.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_158.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_159.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_160.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_161.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_162.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_163.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_164.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_165.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_166.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_167.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_168.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_169.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_170.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_171.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_172.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_173.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_174.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_175.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_176.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_177.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_178.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_179.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_180.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_181.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_182.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_183.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_184.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_185.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_186.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_187.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_188.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_189.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_190.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_191.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_192.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_193.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_194.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_195.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_196.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_197.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_198.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_199.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_200.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_201.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_202.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_203.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_204.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\7\Img_0.jpg,7,chha,à¤›
C:\Users\Ashim\Devnagari_dataset\8\Img_1.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_2.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_3.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_4.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_5.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_6.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_7.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_8.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_9.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_10.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_11.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_12.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_13.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_14.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_15.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_16.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_17.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_18.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_19.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_20.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_21.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_22.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_23.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_24.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_25.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_26.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_27.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_28.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_29.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_30.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_31.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_32.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_33.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_34.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_35.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_36.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_37.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_38.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_39.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_40.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_41.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_42.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_43.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_44.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_45.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_46.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_47.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_48.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_49.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_50.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_51.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_52.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_53.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_54.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_55.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_56.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_57.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_58.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_59.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_60.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_61.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_62.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_63.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_64.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_65.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_66.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_67.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_68.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_69.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_70.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_71.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_72.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_73.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_74.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_75.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_76.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_77.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_78.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_79.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_80.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_81.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_82.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_83.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_84.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_85.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_86.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_87.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_88.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_89.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_90.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_91.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_92.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_93.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_94.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_95.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_96.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_97.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_98.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_99.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_100.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_101.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_102.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_103.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_104.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_105.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_106.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_107.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_108.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_109.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_110.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_111.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_112.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_113.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_114.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_115.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_116.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_117.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_118.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_119.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_120.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_121.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_122.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_123.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_124.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_125.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_126.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_127.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_128.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_129.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_130.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_131.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_132.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_133.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_134.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_135.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_136.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_137.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_138.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_139.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_140.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_141.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_142.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_143.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_144.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_145.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_146.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_147.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_148.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_149.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_150.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_151.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_152.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_153.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_154.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_155.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_156.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_157.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_158.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_159.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_160.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_161.jpg,8,ja,à¤œ
C:\Users\Ashim\Devnagari_dataset\8\Img_162.jpg,8,ja,à¤œ
