,path,class,label,Devanagari
1451,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_112.jpg,8,ja,à¤œ
1452,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_113.jpg,8,ja,à¤œ
1453,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_114.jpg,8,ja,à¤œ
1454,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_115.jpg,8,ja,à¤œ
1455,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_116.jpg,8,ja,à¤œ
1456,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_117.jpg,8,ja,à¤œ
1457,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_118.jpg,8,ja,à¤œ
1458,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_119.jpg,8,ja,à¤œ
1459,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_12.jpg,8,ja,à¤œ
1460,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_120.jpg,8,ja,à¤œ
1461,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_121.jpg,8,ja,à¤œ
1462,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_122.jpg,8,ja,à¤œ
1463,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_123.jpg,8,ja,à¤œ
1464,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_124.jpg,8,ja,à¤œ
1465,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_125.jpg,8,ja,à¤œ
1466,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_126.jpg,8,ja,à¤œ
1467,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_127.jpg,8,ja,à¤œ
1468,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_128.jpg,8,ja,à¤œ
1469,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_129.jpg,8,ja,à¤œ
1470,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_13.jpg,8,ja,à¤œ
1471,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_130.jpg,8,ja,à¤œ
1472,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_131.jpg,8,ja,à¤œ
1473,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_132.jpg,8,ja,à¤œ
1474,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_133.jpg,8,ja,à¤œ
1475,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_134.jpg,8,ja,à¤œ
1476,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_135.jpg,8,ja,à¤œ
1477,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_136.jpg,8,ja,à¤œ
1478,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_137.jpg,8,ja,à¤œ
1479,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_138.jpg,8,ja,à¤œ
1480,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_139.jpg,8,ja,à¤œ
1481,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_14.jpg,8,ja,à¤œ
1482,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_140.jpg,8,ja,à¤œ
1483,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_141.jpg,8,ja,à¤œ
1484,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_142.jpg,8,ja,à¤œ
1485,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_143.jpg,8,ja,à¤œ
1486,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_144.jpg,8,ja,à¤œ
1487,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_145.jpg,8,ja,à¤œ
1488,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_146.jpg,8,ja,à¤œ
1489,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_147.jpg,8,ja,à¤œ
1490,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_148.jpg,8,ja,à¤œ
1491,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_149.jpg,8,ja,à¤œ
1492,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_15.jpg,8,ja,à¤œ
1493,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_150.jpg,8,ja,à¤œ
1494,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_151.jpg,8,ja,à¤œ
1495,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_152.jpg,8,ja,à¤œ
1496,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_153.jpg,8,ja,à¤œ
1497,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_154.jpg,8,ja,à¤œ
1498,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_155.jpg,8,ja,à¤œ
1499,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_156.jpg,8,ja,à¤œ
1500,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_157.jpg,8,ja,à¤œ
1501,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_158.jpg,8,ja,à¤œ
1502,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_159.jpg,8,ja,à¤œ
1503,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_16.jpg,8,ja,à¤œ
1504,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_160.jpg,8,ja,à¤œ
1505,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_161.jpg,8,ja,à¤œ
1506,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_162.jpg,8,ja,à¤œ
1507,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_163.jpg,8,ja,à¤œ
1508,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_164.jpg,8,ja,à¤œ
1509,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_165.jpg,8,ja,à¤œ
1510,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_166.jpg,8,ja,à¤œ
1511,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_167.jpg,8,ja,à¤œ
1512,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_168.jpg,8,ja,à¤œ
1513,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_169.jpg,8,ja,à¤œ
1514,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_17.jpg,8,ja,à¤œ
1515,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_170.jpg,8,ja,à¤œ
1516,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_171.jpg,8,ja,à¤œ
1517,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_172.jpg,8,ja,à¤œ
1518,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_173.jpg,8,ja,à¤œ
1519,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_174.jpg,8,ja,à¤œ
1520,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_175.jpg,8,ja,à¤œ
1521,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_176.jpg,8,ja,à¤œ
1522,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_177.jpg,8,ja,à¤œ
1523,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_178.jpg,8,ja,à¤œ
1524,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_179.jpg,8,ja,à¤œ
1525,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_18.jpg,8,ja,à¤œ
1526,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_180.jpg,8,ja,à¤œ
1527,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_181.jpg,8,ja,à¤œ
1528,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_182.jpg,8,ja,à¤œ
1529,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_183.jpg,8,ja,à¤œ
1530,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_184.jpg,8,ja,à¤œ
1531,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_185.jpg,8,ja,à¤œ
1532,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_186.jpg,8,ja,à¤œ
1533,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_187.jpg,8,ja,à¤œ
1534,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_188.jpg,8,ja,à¤œ
1535,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_189.jpg,8,ja,à¤œ
1536,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_19.jpg,8,ja,à¤œ
1537,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_190.jpg,8,ja,à¤œ
1538,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_191.jpg,8,ja,à¤œ
1539,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_192.jpg,8,ja,à¤œ
1540,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_193.jpg,8,ja,à¤œ
1541,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_194.jpg,8,ja,à¤œ
1542,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_195.jpg,8,ja,à¤œ
1543,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_196.jpg,8,ja,à¤œ
1544,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_197.jpg,8,ja,à¤œ
1545,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_198.jpg,8,ja,à¤œ
1546,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_199.jpg,8,ja,à¤œ
1547,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_2.jpg,8,ja,à¤œ
1548,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_20.jpg,8,ja,à¤œ
1549,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_200.jpg,8,ja,à¤œ
1550,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_201.jpg,8,ja,à¤œ
1551,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_202.jpg,8,ja,à¤œ
1552,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_203.jpg,8,ja,à¤œ
1553,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_204.jpg,8,ja,à¤œ
1554,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_21.jpg,8,ja,à¤œ
1555,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_22.jpg,8,ja,à¤œ
1556,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_23.jpg,8,ja,à¤œ
1557,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_24.jpg,8,ja,à¤œ
1558,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_25.jpg,8,ja,à¤œ
1559,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_26.jpg,8,ja,à¤œ
1560,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_27.jpg,8,ja,à¤œ
1561,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_28.jpg,8,ja,à¤œ
1562,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_29.jpg,8,ja,à¤œ
1563,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_3.jpg,8,ja,à¤œ
1564,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_30.jpg,8,ja,à¤œ
1565,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_31.jpg,8,ja,à¤œ
1566,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_32.jpg,8,ja,à¤œ
1567,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_33.jpg,8,ja,à¤œ
1568,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_34.jpg,8,ja,à¤œ
1569,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_35.jpg,8,ja,à¤œ
1570,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_36.jpg,8,ja,à¤œ
1571,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_37.jpg,8,ja,à¤œ
1572,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_38.jpg,8,ja,à¤œ
1573,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_39.jpg,8,ja,à¤œ
1574,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_4.jpg,8,ja,à¤œ
1575,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_40.jpg,8,ja,à¤œ
1576,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_41.jpg,8,ja,à¤œ
1577,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_42.jpg,8,ja,à¤œ
1578,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_43.jpg,8,ja,à¤œ
1579,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_44.jpg,8,ja,à¤œ
1580,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_45.jpg,8,ja,à¤œ
1581,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_46.jpg,8,ja,à¤œ
1582,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_47.jpg,8,ja,à¤œ
1583,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_48.jpg,8,ja,à¤œ
1584,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_49.jpg,8,ja,à¤œ
1585,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_5.jpg,8,ja,à¤œ
1586,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_50.jpg,8,ja,à¤œ
1587,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_51.jpg,8,ja,à¤œ
1588,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_52.jpg,8,ja,à¤œ
1589,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_53.jpg,8,ja,à¤œ
1590,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_54.jpg,8,ja,à¤œ
1591,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_55.jpg,8,ja,à¤œ
1592,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_56.jpg,8,ja,à¤œ
1593,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_57.jpg,8,ja,à¤œ
1594,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_58.jpg,8,ja,à¤œ
1595,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_59.jpg,8,ja,à¤œ
1596,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_6.jpg,8,ja,à¤œ
1597,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_60.jpg,8,ja,à¤œ
1598,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_61.jpg,8,ja,à¤œ
1599,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_62.jpg,8,ja,à¤œ
1600,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_63.jpg,8,ja,à¤œ
1601,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_64.jpg,8,ja,à¤œ
1602,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_65.jpg,8,ja,à¤œ
1603,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_66.jpg,8,ja,à¤œ
1604,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_67.jpg,8,ja,à¤œ
1605,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_68.jpg,8,ja,à¤œ
1606,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_69.jpg,8,ja,à¤œ
1607,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_7.jpg,8,ja,à¤œ
1608,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_70.jpg,8,ja,à¤œ
1609,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_71.jpg,8,ja,à¤œ
1610,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_72.jpg,8,ja,à¤œ
1611,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_73.jpg,8,ja,à¤œ
1612,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_74.jpg,8,ja,à¤œ
1613,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_75.jpg,8,ja,à¤œ
1614,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_76.jpg,8,ja,à¤œ
1615,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_77.jpg,8,ja,à¤œ
1616,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_78.jpg,8,ja,à¤œ
1617,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_79.jpg,8,ja,à¤œ
1618,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_8.jpg,8,ja,à¤œ
1619,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_80.jpg,8,ja,à¤œ
1620,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_81.jpg,8,ja,à¤œ
1621,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_82.jpg,8,ja,à¤œ
1622,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_83.jpg,8,ja,à¤œ
1623,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_84.jpg,8,ja,à¤œ
1624,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_85.jpg,8,ja,à¤œ
1625,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_86.jpg,8,ja,à¤œ
1626,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_87.jpg,8,ja,à¤œ
1627,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_88.jpg,8,ja,à¤œ
1628,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_89.jpg,8,ja,à¤œ
1629,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_9.jpg,8,ja,à¤œ
1630,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_90.jpg,8,ja,à¤œ
1631,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_91.jpg,8,ja,à¤œ
1632,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_92.jpg,8,ja,à¤œ
1633,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_93.jpg,8,ja,à¤œ
1634,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_94.jpg,8,ja,à¤œ
1635,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_95.jpg,8,ja,à¤œ
1636,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_96.jpg,8,ja,à¤œ
1637,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_97.jpg,8,ja,à¤œ
1638,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_98.jpg,8,ja,à¤œ
1639,D:\Nepali_character_Recognisation\Nepali_Character_dataset\08\Img_99.jpg,8,ja,à¤œ
1640,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_0.jpg,9,jha,à¤
1641,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_1.jpg,9,jha,à¤
1642,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_10.jpg,9,jha,à¤
1643,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_100.jpg,9,jha,à¤
1644,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_101.jpg,9,jha,à¤
1645,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_102.jpg,9,jha,à¤
1646,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_103.jpg,9,jha,à¤
1647,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_104.jpg,9,jha,à¤
1648,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_105.jpg,9,jha,à¤
1649,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_106.jpg,9,jha,à¤
1650,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_107.jpg,9,jha,à¤
1651,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_108.jpg,9,jha,à¤
1652,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_109.jpg,9,jha,à¤
1653,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_11.jpg,9,jha,à¤
1654,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_110.jpg,9,jha,à¤
1655,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_111.jpg,9,jha,à¤
1656,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_112.jpg,9,jha,à¤
1657,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_113.jpg,9,jha,à¤
1658,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_114.jpg,9,jha,à¤
1659,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_115.jpg,9,jha,à¤
1660,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_116.jpg,9,jha,à¤
1661,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_117.jpg,9,jha,à¤
1662,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_118.jpg,9,jha,à¤
1663,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_119.jpg,9,jha,à¤
1664,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_12.jpg,9,jha,à¤
1665,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_120.jpg,9,jha,à¤
1666,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_121.jpg,9,jha,à¤
1667,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_122.jpg,9,jha,à¤
1668,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_123.jpg,9,jha,à¤
1669,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_124.jpg,9,jha,à¤
1670,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_125.jpg,9,jha,à¤
1671,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_126.jpg,9,jha,à¤
1672,D:\Nepali_character_Recognisation\Nepali_Character_dataset\09\Img_127.jpg,9,jha,à¤
